u	species	component_id	score
GCF_000022625.1_ASM2262v1|WP_002964694.1	Brucella melitensis	2685	0.000000
GCF_000022625.1_ASM2262v1|WP_002963937.1	Brucella melitensis	2668	0.000000
GCF_000021345.1_ASM2134v1|WP_012555029.1	Rhizobium leguminosarum	5054	0.000000
GCF_000193595.2_ASM19359v3|WP_010930971.1	Bordetella pertussis	5054	0.000000
GCF_004008975.1_ASM400897v1|WP_010930971.1	Bordetella pertussis	5054	0.000000
GCF_000021345.1_ASM2134v1|WP_012555037.1	Rhizobium leguminosarum	5055	0.000000
GCF_000412675.1_ASM41267v1|WP_016499269.1	Pseudomonas putida	5055	0.000000
GCF_000240185.1_ASM24018v2|YP_005228848.1	Klebsiella pneumoniae	1359	0.000000
GCF_008369605.1_ASM836960v1|WP_000211036.1	Vibrio cholerae	2368	0.000000
GCF_006094295.1_ASM609429v1|WP_001107259.1	Bacillus cereus	1318	0.000000
GCF_000021345.1_ASM2134v1|WP_012555172.1	Rhizobium leguminosarum	5238	0.000000
GCF_016027375.1_ASM1602737v1|WP_011591173.1	Clostridium perfringens	5238	0.000000
GCF_000240185.1_ASM24018v2|YP_005224362.1	Klebsiella pneumoniae	3570	0.000000
GCF_001182745.1_NCTC11134|WP_076573619.1	Nocardia farcinica	1908	0.000000
GCF_000022625.1_ASM2262v1|WP_002965691.1	Brucella melitensis	4034	0.000000
GCF_000380335.1_ASM38033v1|WP_012700642.1	Azotobacter vinelandii	1939	0.000000
GCF_006094295.1_ASM609429v1|WP_001227879.1	Bacillus cereus	1050	0.000000
GCF_000380335.1_ASM38033v1|WP_012702337.1	Azotobacter vinelandii	305	0.000000
GCF_000412675.1_ASM41267v1|WP_016498120.1	Pseudomonas putida	305	0.000000
GCF_000022625.1_ASM2262v1|WP_004686055.1	Brucella melitensis	2700	0.000000
GCF_000021345.1_ASM2134v1|WP_012555251.1	Rhizobium leguminosarum	5056	0.000000
GCF_000022625.1_ASM2262v1|WP_004684941.1	Brucella melitensis	5056	0.000000
GCF_000240185.1_ASM24018v2|YP_005224648.1	Klebsiella pneumoniae	1017	0.000000
GCF_000240185.1_ASM24018v2|YP_005227226.1	Klebsiella pneumoniae	3573	0.000000
GCF_000222975.1_ASM22297v1|WP_002208650.1	Yersinia pestis	365	0.000000
GCF_000021345.1_ASM2134v1|WP_012555378.1	Rhizobium leguminosarum	480	0.000000
GCF_000021345.1_ASM2134v1|WP_012555390.1	Rhizobium leguminosarum	3852	0.000000
GCF_000193595.2_ASM19359v3|WP_010931618.1	Bordetella pertussis	3852	0.000000
GCF_004008975.1_ASM400897v1|WP_010931618.1	Bordetella pertussis	3852	0.000000
GCF_000380335.1_ASM38033v1|WP_012699407.1	Azotobacter vinelandii	216	0.000000
GCF_000412675.1_ASM41267v1|WP_016500635.1	Pseudomonas putida	216	0.000000
GCF_009035845.1_ASM903584v1|WP_000095308.1	Acinetobacter baumannii	479	0.000000
GCF_000412675.1_ASM41267v1|WP_016500633.1	Pseudomonas putida	1069	0.000000
GCF_009035845.1_ASM903584v1|WP_001160765.1	Acinetobacter baumannii	1069	0.000000
GCF_000240185.1_ASM24018v2|YP_005226457.1	Klebsiella pneumoniae	4881	0.000000
GCF_000021345.1_ASM2134v1|WP_012555507.1	Rhizobium leguminosarum	5239	0.000000
GCF_000022625.1_ASM2262v1|WP_004685173.1	Brucella melitensis	5239	0.000000
GCF_000022625.1_ASM2262v1|WP_004681053.1	Brucella melitensis	4044	0.000000
GCF_000022625.1_ASM2262v1|WP_012677019.1	Brucella melitensis	4043	0.000000
GCF_000022625.1_ASM2262v1|WP_004681041.1	Brucella melitensis	4042	0.000000
GCF_000022625.1_ASM2262v1|WP_004685905.1	Brucella melitensis	4041	0.000000
GCF_000380335.1_ASM38033v1|WP_012701767.1	Azotobacter vinelandii	184	0.000000
GCF_000240185.1_ASM24018v2|YP_005227518.1	Klebsiella pneumoniae	3566	0.000000
GCF_000021345.1_ASM2134v1|WP_012555566.1	Rhizobium leguminosarum	1619	0.000000
GCF_000240185.1_ASM24018v2|YP_005228639.1	Klebsiella pneumoniae	716	0.000000
GCF_000222975.1_ASM22297v1|WP_002209434.1	Yersinia pestis	2334	0.000000
GCF_000412675.1_ASM41267v1|WP_016499516.1	Pseudomonas putida	2048	0.000000
GCF_000222975.1_ASM22297v1|WP_002209280.1	Yersinia pestis	2332	0.000000
GCF_000022625.1_ASM2262v1|WP_002966203.1	Brucella melitensis	2705	0.000000
GCF_000412675.1_ASM41267v1|WP_016501670.1	Pseudomonas putida	2830	0.000000
GCF_000380335.1_ASM38033v1|WP_012700150.1	Azotobacter vinelandii	188	0.000000
GCF_000380335.1_ASM38033v1|WP_012700064.1	Azotobacter vinelandii	188	0.000000
GCF_000222975.1_ASM22297v1|WP_002210218.1	Yersinia pestis	572	0.000000
GCF_000021345.1_ASM2134v1|WP_012555953.1	Rhizobium leguminosarum	5240	0.000000
GCF_000412675.1_ASM41267v1|WP_016502123.1	Pseudomonas putida	5240	0.000000
GCF_000380335.1_ASM38033v1|WP_012699706.1	Azotobacter vinelandii	3844	0.000000
GCF_000498655.1_ASM49865v1|WP_015740206.1	Zymomonas mobilis	2655	0.000000
GCF_009035845.1_ASM903584v1|WP_000077814.1	Acinetobacter baumannii	5043	0.000000
GCF_000412675.1_ASM41267v1|WP_016498379.1	Pseudomonas putida	2493	0.000000
GCF_000412675.1_ASM41267v1|WP_016498812.1	Pseudomonas putida	778	0.000000
GCF_000380335.1_ASM38033v1|WP_012701360.1	Azotobacter vinelandii	778	0.000000
GCF_000193595.2_ASM19359v3|WP_010930308.1	Bordetella pertussis	778	0.000000
GCF_004008975.1_ASM400897v1|WP_010930308.1	Bordetella pertussis	778	0.000000
GCF_000240185.1_ASM24018v2|YP_005227440.1	Klebsiella pneumoniae	3572	0.000000
GCF_000240185.1_ASM24018v2|YP_005227439.1	Klebsiella pneumoniae	4888	0.000000
GCF_000021345.1_ASM2134v1|WP_012556238.1	Rhizobium leguminosarum	3853	0.000000
GCF_000203835.1_ASM20383v1|WP_011026804.1	Streptomyces coelicolor	3853	0.000000
GCF_008931305.1_ASM893130v1|WP_011026804.1	Streptomyces coelicolor	3853	0.000000
GCF_000022625.1_ASM2262v1|WP_004681627.1	Brucella melitensis	4045	0.000000
GCF_000021345.1_ASM2134v1|WP_012556272.1	Rhizobium leguminosarum	5241	0.000000
GCF_000412675.1_ASM41267v1|WP_041167739.1	Pseudomonas putida	5241	0.000000
GCF_009035845.1_ASM903584v1|WP_000420415.1	Acinetobacter baumannii	3839	0.000000
GCF_009035845.1_ASM903584v1|WP_001212558.1	Acinetobacter baumannii	3841	0.000000
GCF_009035845.1_ASM903584v1|WP_000123062.1	Acinetobacter baumannii	3837	0.000000
GCF_000410535.2_ASM41053v2|WP_010882249.1	Treponema pallidum	4219	0.000000
GCF_000203835.1_ASM20383v1|WP_011031553.1	Streptomyces coelicolor	2163	0.000000
GCF_008931305.1_ASM893130v1|WP_011031553.1	Streptomyces coelicolor	2163	0.000000
GCF_030388325.1_ASM3038832v1|WP_109193286.1	Flavobacterium johnsoniae	1935	0.000000
GCF_030388325.1_ASM3038832v1|WP_276173447.1	Flavobacterium johnsoniae	1935	0.000000
GCF_030388325.1_ASM3038832v1|WP_179005231.1	Flavobacterium johnsoniae	1935	0.000000
GCF_000021345.1_ASM2134v1|WP_012556548.1	Rhizobium leguminosarum	3854	0.000000
GCF_000193595.2_ASM19359v3|WP_010930672.1	Bordetella pertussis	3854	0.000000
GCF_004008975.1_ASM400897v1|WP_010930672.1	Bordetella pertussis	3854	0.000000
GCF_000222975.1_ASM22297v1|WP_002404208.1	Yersinia pestis	3911	0.000000
GCF_000222975.1_ASM22297v1|WP_002215486.1	Yersinia pestis	996	0.000000
GCF_000240185.1_ASM24018v2|YP_005229312.1	Klebsiella pneumoniae	996	0.000000
GCF_002073495.2_ASM207349v2|WP_000600889.1	Leptospira interrogans	2954	0.000000
GCF_000195955.2_ASM19595v2|NP_216028.1	Mycobacterium tuberculosis	421	0.000000
GCF_000021345.1_ASM2134v1|WP_012556684.1	Rhizobium leguminosarum	5242	0.000000
GCF_000412675.1_ASM41267v1|WP_016500077.1	Pseudomonas putida	5242	0.000000
GCF_000021345.1_ASM2134v1|WP_012556685.1	Rhizobium leguminosarum	5243	0.000000
GCF_000412675.1_ASM41267v1|WP_016500076.1	Pseudomonas putida	5243	0.000000
GCF_001457635.1_NCTC7465|WP_000201102.1	Streptococcus pneumoniae	269	0.000000
GCF_000196035.1_ASM19603v1|NP_464949.1	Listeria monocytogenes	3350	0.000000
GCF_001552035.1_ASM155203v1|WP_000537055.1	Streptococcus agalactiae	1637	0.000000
GCF_008931305.1_ASM893130v1|WP_011026926.1	Streptomyces coelicolor	146	0.000000
GCF_000203835.1_ASM20383v1|WP_011026926.1	Streptomyces coelicolor	146	0.000000
GCF_000021345.1_ASM2134v1|WP_012556898.1	Rhizobium leguminosarum	3855	0.000000
GCF_000193595.2_ASM19359v3|WP_010930051.1	Bordetella pertussis	3855	0.000000
GCF_004008975.1_ASM400897v1|WP_010930051.1	Bordetella pertussis	3855	0.000000
GCF_000203835.1_ASM20383v1|WP_011027169.1	Streptomyces coelicolor	111	0.000000
GCF_008931305.1_ASM893130v1|WP_011027169.1	Streptomyces coelicolor	111	0.000000
GCF_000021345.1_ASM2134v1|WP_012557047.1	Rhizobium leguminosarum	1940	0.000000
GCF_000203835.1_ASM20383v1|WP_011027325.1	Streptomyces coelicolor	1940	0.000000
GCF_008931305.1_ASM893130v1|WP_011027325.1	Streptomyces coelicolor	1940	0.000000
GCF_000203835.1_ASM20383v1|WP_003973098.1	Streptomyces coelicolor	1940	0.000000
GCF_008931305.1_ASM893130v1|WP_003973098.1	Streptomyces coelicolor	1940	0.000000
GCF_000022625.1_ASM2262v1|WP_004683340.1	Brucella melitensis	2032	0.000000
GCF_001182745.1_NCTC11134|WP_060592677.1	Nocardia farcinica	1369	0.000000
GCF_000022625.1_ASM2262v1|WP_002967450.1	Brucella melitensis	4039	0.000000
GCF_000222975.1_ASM22297v1|WP_002209777.1	Yersinia pestis	192	0.000000
GCF_000021345.1_ASM2134v1|WP_012557270.1	Rhizobium leguminosarum	5244	0.000000
GCF_000412675.1_ASM41267v1|WP_016500615.1	Pseudomonas putida	5244	0.000000
GCF_000240185.1_ASM24018v2|YP_005227858.1	Klebsiella pneumoniae	48	0.000000
GCF_000021345.1_ASM2134v1|WP_012557329.1	Rhizobium leguminosarum	394	0.000000
GCF_000022625.1_ASM2262v1|WP_004683919.1	Brucella melitensis	4049	0.000000
GCF_000022625.1_ASM2262v1|WP_004685696.1	Brucella melitensis	2732	0.000000
GCF_000022625.1_ASM2262v1|WP_002965108.1	Brucella melitensis	2691	0.000000
GCF_008369605.1_ASM836960v1|WP_148523375.1	Vibrio cholerae	1503	0.000000
GCF_001941585.1_ASM194158v1|WP_010947988.1	Legionella pneumophila	1503	0.000000
GCF_008369605.1_ASM836960v1|WP_149560248.1	Vibrio cholerae	158	0.000000
GCF_000172575.2_ASM17257v2|WP_002356123.1	Enterococcus faecalis	4126	0.000000
GCF_000022625.1_ASM2262v1|WP_002969557.1	Brucella melitensis	4040	0.000000
GCF_000022625.1_ASM2262v1|WP_004686070.1	Brucella melitensis	2719	0.000000
GCF_000022625.1_ASM2262v1|WP_002964030.1	Brucella melitensis	2023	0.000000
GCF_008369605.1_ASM836960v1|WP_001284567.1	Vibrio cholerae	2384	0.000000
GCF_000022625.1_ASM2262v1|WP_002964296.1	Brucella melitensis	2679	0.000000
GCF_000022625.1_ASM2262v1|WP_002964258.1	Brucella melitensis	2730	0.000000
GCF_000022625.1_ASM2262v1|WP_002967701.1	Brucella melitensis	2710	0.000000
GCF_000022625.1_ASM2262v1|WP_004686425.1	Brucella melitensis	2678	0.000000
GCF_000240185.1_ASM24018v2|YP_005224569.1	Klebsiella pneumoniae	1015	0.000000
GCF_000222975.1_ASM22297v1|WP_002212021.1	Yersinia pestis	2352	0.000000
GCF_000022625.1_ASM2262v1|WP_004684907.1	Brucella melitensis	4046	0.000000
GCF_000222975.1_ASM22297v1|WP_002210772.1	Yersinia pestis	99	0.000000
GCF_000022625.1_ASM2262v1|WP_002966777.1	Brucella melitensis	2708	0.000000
GCF_000380335.1_ASM38033v1|WP_231876354.1	Azotobacter vinelandii	3850	0.000000
GCF_000063585.1_ASM6358v1|WP_011948074.1	Clostridium botulinum	5039	0.000000
GCF_006094295.1_ASM609429v1|WP_001049992.1	Bacillus cereus	3228	0.000000
GCF_000240185.1_ASM24018v2|YP_005225725.1	Klebsiella pneumoniae	4889	0.000000
GCF_000240185.1_ASM24018v2|YP_005225726.1	Klebsiella pneumoniae	3569	0.000000
GCF_000240185.1_ASM24018v2|YP_005227175.1	Klebsiella pneumoniae	3563	0.000000
GCF_000380335.1_ASM38033v1|WP_012702323.1	Azotobacter vinelandii	796	0.000000
GCF_000380335.1_ASM38033v1|WP_012701799.1	Azotobacter vinelandii	796	0.000000
GCF_000412675.1_ASM41267v1|WP_016498936.1	Pseudomonas putida	796	0.000000
GCF_006094375.1_ASM609437v1|WP_002457221.1	Staphylococcus epidermidis	65	0.000000
GCF_000240185.1_ASM24018v2|YP_005227061.1	Klebsiella pneumoniae	1282	0.000000
GCF_000021345.1_ASM2134v1|WP_012557915.1	Rhizobium leguminosarum	2218	0.000000
GCF_000022625.1_ASM2262v1|WP_002963982.1	Brucella melitensis	2671	0.000000
GCF_006094375.1_ASM609437v1|WP_002438009.1	Staphylococcus epidermidis	1148	0.000000
GCF_006094295.1_ASM609429v1|WP_000521262.1	Bacillus cereus	1148	0.000000
GCF_000380335.1_ASM38033v1|WP_012702315.1	Azotobacter vinelandii	5050	0.000000
GCF_000025985.1_ASM2598v1|WP_005785723.1	Bacteroides fragilis	3636	0.000000
GCF_008369605.1_ASM836960v1|WP_001884460.1	Vibrio cholerae	3947	0.000000
GCF_000380335.1_ASM38033v1|WP_012703282.1	Azotobacter vinelandii	3847	0.000000
GCF_000021345.1_ASM2134v1|WP_012558279.1	Rhizobium leguminosarum	5057	0.000000
GCF_000203835.1_ASM20383v1|WP_011026874.1	Streptomyces coelicolor	5057	0.000000
GCF_008931305.1_ASM893130v1|WP_011026874.1	Streptomyces coelicolor	5057	0.000000
GCF_000240185.1_ASM24018v2|YP_005227907.1	Klebsiella pneumoniae	3571	0.000000
GCF_000021345.1_ASM2134v1|WP_012558311.1	Rhizobium leguminosarum	3856	0.000000
GCF_000193595.2_ASM19359v3|WP_010926932.1	Bordetella pertussis	3856	0.000000
GCF_004008975.1_ASM400897v1|WP_010926932.1	Bordetella pertussis	3856	0.000000
GCF_006739385.1_ASM673938v1|WP_002515012.1	Cutibacterium acnes	3367	0.000000
GCF_000022625.1_ASM2262v1|WP_002966111.1	Brucella melitensis	2704	0.000000
GCF_009035845.1_ASM903584v1|WP_000347182.1	Acinetobacter baumannii	199	0.000000
GCF_000222975.1_ASM22297v1|WP_002209848.1	Yersinia pestis	1478	0.000000
GCF_000021345.1_ASM2134v1|WP_012558467.1	Rhizobium leguminosarum	1687	0.000000
GCF_000022625.1_ASM2262v1|WP_004684050.1	Brucella melitensis	2735	0.000000
GCF_000021345.1_ASM2134v1|WP_012558578.1	Rhizobium leguminosarum	1066	0.000000
GCF_000022625.1_ASM2262v1|WP_002965457.1	Brucella melitensis	2027	0.000000
GCF_000193595.2_ASM19359v3|WP_010929684.1	Bordetella pertussis	2027	0.000000
GCF_004008975.1_ASM400897v1|WP_010929684.1	Bordetella pertussis	2027	0.000000
GCF_000196555.1_ASM19655v1|WP_007053866.1	Bifidobacterium longum	797	0.000000
GCF_008369605.1_ASM836960v1|WP_000784577.1	Vibrio cholerae	726	0.000000
GCF_000222975.1_ASM22297v1|WP_002208534.1	Yersinia pestis	726	0.000000
GCF_000498655.1_ASM49865v1|WP_012817132.1	Zymomonas mobilis	2643	0.000000
GCF_009035845.1_ASM903584v1|WP_001027059.1	Acinetobacter baumannii	1068	0.000000
GCF_000380335.1_ASM38033v1|WP_004543221.1	Azotobacter vinelandii	3843	0.000000
GCF_000021345.1_ASM2134v1|WP_012558810.1	Rhizobium leguminosarum	3857	0.000000
GCF_000193595.2_ASM19359v3|WP_010931270.1	Bordetella pertussis	3857	0.000000
GCF_004008975.1_ASM400897v1|WP_010931270.1	Bordetella pertussis	3857	0.000000
GCF_000380335.1_ASM38033v1|WP_012699170.1	Azotobacter vinelandii	895	0.000000
GCF_000412675.1_ASM41267v1|WP_016498764.1	Pseudomonas putida	895	0.000000
GCF_009035845.1_ASM903584v1|WP_001087641.1	Acinetobacter baumannii	895	0.000000
GCF_000022625.1_ASM2262v1|WP_004686050.1	Brucella melitensis	2720	0.000000
GCF_000022625.1_ASM2262v1|WP_004681929.1	Brucella melitensis	2721	0.000000
GCF_001182745.1_NCTC11134|WP_060594019.1	Nocardia farcinica	1863	0.000000
GCF_000195955.2_ASM19595v2|NP_215638.1	Mycobacterium tuberculosis	1863	0.000000
GCF_000380335.1_ASM38033v1|WP_041806950.1	Azotobacter vinelandii	1281	0.000000
GCF_000412675.1_ASM41267v1|WP_016502012.1	Pseudomonas putida	1062	0.000000
GCF_000380335.1_ASM38033v1|WP_012703044.1	Azotobacter vinelandii	1062	0.000000
GCF_000196555.1_ASM19655v1|WP_007055089.1	Bifidobacterium longum	160	0.000000
GCF_000022625.1_ASM2262v1|WP_004685958.1	Brucella melitensis	2724	0.000000
GCF_000412675.1_ASM41267v1|WP_016498970.1	Pseudomonas putida	1121	0.000000
GCF_000380335.1_ASM38033v1|WP_012703564.1	Azotobacter vinelandii	2014	0.000000
GCF_000203835.1_ASM20383v1|WP_011031356.1	Streptomyces coelicolor	2185	0.000000
GCF_008931305.1_ASM893130v1|WP_011031356.1	Streptomyces coelicolor	2185	0.000000
GCF_006094375.1_ASM609437v1|WP_001830330.1	Staphylococcus epidermidis	1758	0.000000
GCF_000022625.1_ASM2262v1|WP_002964944.1	Brucella melitensis	2688	0.000000
GCF_016027375.1_ASM1602737v1|WP_060671026.1	Clostridium perfringens	203	0.000000
GCF_000022625.1_ASM2262v1|WP_002965047.1	Brucella melitensis	2689	0.000000
GCF_000193595.2_ASM19359v3|WP_003816336.1	Bordetella pertussis	644	0.000000
GCF_004008975.1_ASM400897v1|WP_003816336.1	Bordetella pertussis	644	0.000000
GCF_000220625.1_ASM22062v1|WP_013998044.1	Capnocytophaga canimorsus	644	0.000000
GCF_002302565.1_ASM230256v1|WP_095900086.1	Capnocytophaga canimorsus	644	0.000000
GCF_000412675.1_ASM41267v1|WP_016497601.1	Pseudomonas putida	2831	0.000000
GCF_000412675.1_ASM41267v1|WP_016500665.1	Pseudomonas putida	2842	0.000000
GCF_000022625.1_ASM2262v1|WP_002965058.1	Brucella melitensis	2690	0.000000
GCF_000022625.1_ASM2262v1|WP_002965771.1	Brucella melitensis	2699	0.000000
GCF_008369605.1_ASM836960v1|WP_000620368.1	Vibrio cholerae	603	0.000000
GCF_000022625.1_ASM2262v1|WP_004684299.1	Brucella melitensis	2738	0.000000
GCF_000172575.2_ASM17257v2|WP_002371528.1	Enterococcus faecalis	2975	0.000000
GCF_000021345.1_ASM2134v1|WP_012559325.1	Rhizobium leguminosarum	1686	0.000000
GCF_000022625.1_ASM2262v1|WP_004686287.1	Brucella melitensis	2037	0.000000
GCF_000022625.1_ASM2262v1|WP_002965763.1	Brucella melitensis	2698	0.000000
GCF_000022625.1_ASM2262v1|WP_004684836.1	Brucella melitensis	2722	0.000000
GCF_000412675.1_ASM41267v1|WP_016500349.1	Pseudomonas putida	1119	0.000000
GCF_000022625.1_ASM2262v1|WP_002965156.1	Brucella melitensis	2693	0.000000
GCF_000022625.1_ASM2262v1|WP_002965150.1	Brucella melitensis	2692	0.000000
GCF_000412675.1_ASM41267v1|WP_016499131.1	Pseudomonas putida	163	0.000000
GCF_000203835.1_ASM20383v1|WP_011028561.1	Streptomyces coelicolor	2180	0.000000
GCF_008931305.1_ASM893130v1|WP_011028561.1	Streptomyces coelicolor	2180	0.000000
GCF_000240185.1_ASM24018v2|YP_005229279.1	Klebsiella pneumoniae	1228	0.000000
GCF_000193595.2_ASM19359v3|WP_010930851.1	Bordetella pertussis	1228	0.000000
GCF_004008975.1_ASM400897v1|WP_010930851.1	Bordetella pertussis	1228	0.000000
GCF_000022625.1_ASM2262v1|WP_004686197.1	Brucella melitensis	2696	0.000000
GCF_000240185.1_ASM24018v2|YP_005224638.1	Klebsiella pneumoniae	762	0.000000
GCF_000222975.1_ASM22297v1|WP_002209288.1	Yersinia pestis	762	0.000000
GCF_000240185.1_ASM24018v2|YP_005227978.1	Klebsiella pneumoniae	725	0.000000
GCF_022984195.1_ASM2298419v1|WP_011377422.1	Synechococcus elongatus	4918	0.000000
GCF_000412675.1_ASM41267v1|WP_003252272.1	Pseudomonas putida	1566	0.000000
GCF_000021345.1_ASM2134v1|WP_012559664.1	Rhizobium leguminosarum	3858	0.000000
GCF_000203835.1_ASM20383v1|WP_030862685.1	Streptomyces coelicolor	3858	0.000000
GCF_008931305.1_ASM893130v1|WP_030862685.1	Streptomyces coelicolor	3858	0.000000
GCF_000021345.1_ASM2134v1|WP_012559681.1	Rhizobium leguminosarum	3859	0.000000
GCF_000193595.2_ASM19359v3|WP_023853587.1	Bordetella pertussis	3859	0.000000
GCF_004008975.1_ASM400897v1|WP_023853587.1	Bordetella pertussis	3859	0.000000
GCF_016027375.1_ASM1602737v1|WP_110016228.1	Clostridium perfringens	118	0.000000
GCF_006739385.1_ASM673938v1|WP_002515499.1	Cutibacterium acnes	118	0.000000
GCF_000021345.1_ASM2134v1|WP_012559704.1	Rhizobium leguminosarum	2849	0.000000
GCF_000412675.1_ASM41267v1|WP_016498595.1	Pseudomonas putida	2849	0.000000
GCF_000021345.1_ASM2134v1|WP_012559705.1	Rhizobium leguminosarum	5058	0.000000
GCF_000412675.1_ASM41267v1|WP_016498594.1	Pseudomonas putida	5058	0.000000
GCF_008369605.1_ASM836960v1|WP_000703159.1	Vibrio cholerae	2372	0.000000
GCF_001182745.1_NCTC11134|WP_060594839.1	Nocardia farcinica	4824	0.000000
GCF_006094295.1_ASM609429v1|WP_000778917.1	Bacillus cereus	2067	0.000000
GCF_009035845.1_ASM903584v1|WP_001285216.1	Acinetobacter baumannii	460	0.000000
GCF_000412675.1_ASM41267v1|WP_016499943.1	Pseudomonas putida	460	0.000000
GCF_000240185.1_ASM24018v2|YP_005228846.1	Klebsiella pneumoniae	460	0.000000
GCF_000021345.1_ASM2134v1|WP_012560010.1	Rhizobium leguminosarum	5245	0.000000
GCF_000022625.1_ASM2262v1|WP_004685078.1	Brucella melitensis	5245	0.000000
GCF_000025985.1_ASM2598v1|WP_005803392.1	Bacteroides fragilis	441	0.000000
GCF_000412675.1_ASM41267v1|WP_016500564.1	Pseudomonas putida	1708	0.000000
GCF_000021345.1_ASM2134v1|WP_012560083.1	Rhizobium leguminosarum	2856	0.000000
GCF_000412675.1_ASM41267v1|WP_016500567.1	Pseudomonas putida	2856	0.000000
GCF_000021345.1_ASM2134v1|WP_012560084.1	Rhizobium leguminosarum	5059	0.000000
GCF_000193595.2_ASM19359v3|WP_010931048.1	Bordetella pertussis	5059	0.000000
GCF_004008975.1_ASM400897v1|WP_010931048.1	Bordetella pertussis	5059	0.000000
GCF_000021345.1_ASM2134v1|WP_012560118.1	Rhizobium leguminosarum	2222	0.000000
GCF_000203835.1_ASM20383v1|WP_003978505.1	Streptomyces coelicolor	2222	0.000000
GCF_008931305.1_ASM893130v1|WP_003978505.1	Streptomyces coelicolor	2222	0.000000
GCF_001941585.1_ASM194158v1|WP_010946935.1	Legionella pneumophila	3374	0.000000
GCF_001941585.1_ASM194158v1|WP_010946934.1	Legionella pneumophila	1118	0.000000
GCF_009035845.1_ASM903584v1|WP_002134432.1	Acinetobacter baumannii	608	0.000000
GCF_000022625.1_ASM2262v1|WP_002972210.1	Brucella melitensis	2716	0.000000
GCF_000022625.1_ASM2262v1|WP_002964056.1	Brucella melitensis	157	0.000000
GCF_014131755.1_ASM1413175v1|WP_008764634.1	Bacteroides thetaiotaomicron	2210	0.000000
GCF_000025985.1_ASM2598v1|WP_005802486.1	Bacteroides fragilis	2210	0.000000
GCF_000412675.1_ASM41267v1|WP_016502206.1	Pseudomonas putida	661	0.000000
GCF_000240185.1_ASM24018v2|YP_005227225.1	Klebsiella pneumoniae	661	0.000000
GCF_000222975.1_ASM22297v1|WP_002216263.1	Yersinia pestis	661	0.000000
GCF_000021345.1_ASM2134v1|WP_041672254.1	Rhizobium leguminosarum	3860	0.000000
GCF_000193595.2_ASM19359v3|WP_003819722.1	Bordetella pertussis	3860	0.000000
GCF_004008975.1_ASM400897v1|WP_003819722.1	Bordetella pertussis	3860	0.000000
GCF_000022625.1_ASM2262v1|WP_004684522.1	Brucella melitensis	2741	0.000000
GCF_000186745.1_ASM18674v1|WP_009967580.1	Bacillus subtilis	4240	0.000000
GCF_000022625.1_ASM2262v1|WP_002963618.1	Brucella melitensis	4029	0.000000
GCF_000517605.1_ASM51760v1|WP_003545603.1	Rhizobium leguminosarum	2737	0.000000
GCF_000022625.1_ASM2262v1|WP_002965119.1	Brucella melitensis	4030	0.000000
GCF_000022625.1_ASM2262v1|WP_002965234.1	Brucella melitensis	252	0.000000
